event_id,japones,es_oficial
81000010,�%1F怖い%1F話をしてあげようか…。\n%3F尾刈斗のメンバーは\n１０%1F人しかいないのに\fかれらは　１１%2F人目がいるって\n%1F言い%1F張るんだ…！,"Por extraño que parezca,\naún anda por clase."
81000010,�%2F夏未さんが　マネージャーに\nなったんですって？\fまさか　%3F豪炎寺くんに\n%1F気があるんじゃ！？\nきーっ　そんなのユルさないからっ！,Yo iría hasta el fin del mundo\nsolo para animar a Axel.
81000010,�ヘンな%2F建物が　できたせいで\n%2F銅像を　ぴっかぴかに\n%1F磨けなくなってしまった！\nこれから　オレは　\nいったい　%1F何を%1F磨けばいいんだっ！,Uah...\nQué día más bonito hace hoy.
81000011,",%2F意外と　まだ%2F教室にいたりしてね。","No puedo incorporarme a vuestro\nequipo, pero te diré algo que\nseguro que te interesa.\fHay un chico de segundo al\nque se le da muy bien ocultar\nsu presencia."
81000011,<%1F彼なら　%2F正門の%1F方へ　\n%1F行ったみたいだけど？,Se ha ido en dirección\na la puerta principal.
81000011,<%2F銅像のあたりで　なにか\nヘンな%2F物音がするなあ。,"Te contaré algo morboso.\n¡Los jugadores del Wild son\nhíbridos de persona y animal!\f¡Que no, que es broma!"
81000011,@さっきの%1F男の%1F子\nちょっとカッコよかったかも……ぽっ。,"El chico ese es bastante guapo...\nJi, ji."
81000011,Hああ　おなか%1F空いたなあ。\n%2F今日の%1F晩ごはんは\nなにかなあ。,"Hoy no puedes usar el gimnasio.\nSi quieres practicar, prueba\nen el campo."
81000011,P%3F豪炎寺くんってス・テ・キ\nわたし　ファンクラブ\n%1F作っちゃおっかな。,¡Me encanta Axel! Quizás debería\ncrear un club de fans...
81000011,X%2F今日は　%3F体育館は%1F使えないよ。\n%2F練習するなら　グラウンドを%1F使いなよ。,Por la zona de la estatua se\nescuchan cosas raras...
81000011,Xはーっ　ぴかぴかぴか\nこの%2F銅像を　ぴっかぴかに%1F磨くのが\nボクの%2F日課さ。,Eeh...\nAsí que él es el que sabe\nocultar su presencia...
81000011,Xへえ。\n%2F気配を%1F消すのが　%2F得意な%1F人って\nその%1F人のことだったのかぁ。,"Por extraño que parezca,\naún anda por clase."
81000011,\%3F理科室で　ヘンな%2F実験を\nやってるみたいだ。\n%2F春奈ちゃん　%3F大丈夫かなぁ…。,Tengo tantas ganas de ver a Celia\nque hoy también la estoy esperando\ndelante del edificio de primero.\fPero casi nunca consigo verla...
81000011,\この%1F花って　%2F春奈ちゃんに%1F似て\nとってもカワイイよね。\nココロがなごむなぁ。,¡Hoy seguro que hablo con Celia!\f¡No me moveré de aquí\nhasta que la vea!
81000011,l%2F今日は　どこかの%2F中学の%2F校長が\n%1F来てたみたいですよ。\n%2F冬海も%1F呼ばれてたみたいだけど…。,He oído que en el aula de ciencias\nestán haciendo un experimento\nraro. Espero que Celia esté bien.
81000011,p%2F校舎にはいって\nすぐ%1F右にあるのが　%3F職員室よ。\f…またの%1F名を\nキョーフのせっきょう%2F部屋ね。,"Uh, qué hambre me ha entrado.\n¿Qué tendré hoy para cenar?..."
81000011,pさっき　%3F豪炎寺くんを%1F見ちゃった！\fムシされちゃったけど\nあのクールなところが　\nたまらないのよね。,"¡Antes he visto a Axel!\fHa pasado de mí, pero me da\nigual porque esa frialdad\ntodavía le hace más guay."
81000011,t%2F今日こそ　%2F春奈ちゃんと\nお%1F話するぞっ！\fかのじょに%1F会うまで　ここを\n%2F一歩も　%1F動かないからな！,Hay una chica de primero que se\nllama Celia que es muy guapa.\fTengo tantas ganas de verla que\nesperaré hasta que salga. ¡Hoy\nseguro que me atrevo a hablarle!
81000011,x%2F面白い%1F話をしてあげようか。\n%3F野生中のメンバーは\n%1F人と%2F動物の　%1F子どもらしいよ！\f…な〜んちゃって。,Era broma.
81000011,x%4F帝国学園の%2F鬼道くんは\n%2F天才ゲームメーカーなのよ！\fウチのチームのキャプテンとじゃ\n%1F月とスッポンよね。,"¡Jude, de la Royal Academy,\nes un magnífico estratega!\fOs parecéis tanto como un huevo\na una castaña."
81000011,…な〜んちゃって。,"Te contaré una leyenda urbana...\fSe dice que el equipo del Instituto\nOccult solo tiene diez jugadores,\npero ellos aseguran que son once."
81000011,垂ｱわい%1F話をしてあげようか…。\n%4F尾刈斗中のメンバーは\n１０%1F人しかいないのに\fかれらは　１１%2F人目がいるって\n%1F言いはるんだ…！,"Aaah, cómo brilla... Todos los\ndías saco brillo a esta estatua\nde bronce hasta que resplandece."
81000011,ｬ１%2F年生に　メガネをかけた\nとってもカワイイ%1F子がいるんだ。\fかのじょに%1F会いたくて　\n%2F校舎の%1F前で　%1F待っているんだけど\nなかなか　%1F会えないんだよねえ。,"Hay una chica de primero que\nlleva gafas y es muy guapa.\fTengo tantas ganas de verla que\nestoy esperando a que salga,\npero... casi siempre se me escapa."
81000011,ｬ１%2F年生に　メガネをかけた\nとってもカワイイ%1F子がいるんだ。\fかのじょに%1F会いたくて　\n%2F校舎の%1F前で　%1F待っているんだけど\nもう　%1F帰っちゃったのかなあ…。,"Hay una chica de primero que\nlleva gafas y es muy guapa.\fTengo tantas ganas de verla que\nestoy esperando a que salga,\npero... igual ya se ha ido a casa."
81000012,4ツンツンくんか…\nいいネーミングセンスだわ。,"¡Hola, Mark!\n¡Que te vaya muy bien\nel entrenamiento!"
81000012,8あっ　%2F夏未さん…。\n%2F元気だしてくださいね！,He oído que Celia es hermana\nde Jude. ¿Es verdad?... ¡Hala!
81000012,8ええっ　%2F帝国の%2F鬼道が！？\f…って　それダレ？,"Esta flor se parece a Celia.\nEs tan bonita...\nAah, se me encoge el corazón..."
81000012,<グラウンドに%1F立ってる%1F人\nいったい　%1F誰かしら？,"El próximo partido es contra\nesos tres hermanos, ¿no?\nOs deseo la mejor de las suertes."
81000012,@さっきの３%1F人　%1F何よ！\n%3F豪炎寺くんをバカにしてっ！,¡Uaaaah! ¡He visto a Jude de cerca!
81000012,H%1F新しいサッカー%1F部の%2F監督さん\nおヒゲがチャーミングよね！,Me duele... la cabe...za...
81000012,Hあっ　%2F円堂センパイ！　\n%2F今日も%2F練習　がんばってください！,"¿Eh? ¿Una llave? Tiene el emblema\ndel Raimon, así que debe de\nabrir una puerta del instituto.\f¿Que cuál? ¡Y yo qué sé! ¿Por\nqué no le preguntas al Sr. Veteran?"
81000012,Lさいきん　%2F春奈ちゃんが\n%2F元気ないんだよね。\n%2F心配だなあ…。,"¡Tenéis que hacer papilla\na esos tres engreídos cueste\nlo que cueste, Mark!"
81000012,P%2F円堂くん！\nあんなナマイキな３%1F人\nゼッタイやっつけちゃってよね！！,¿Esos tres que están\nen el campo son conocidos de Axel?\nParecen muy maleducados.
81000012,T%2F春奈ちゃんには\nやっぱりエガオが%2F似合うよね。\nあー　ココロがなごむなぁ。,A...xel... ayuda...
81000012,Tあ…　%1F次は\nあの３%1F人%2F兄弟と%2F試合なんですね。\nがんばってください…。,"Nelly...\n¡Anímate, por favor!"
81000012,X%2F春奈ちゃんが　%2F鬼道くんの%1F妹って\n%1F聞いたんだけど…　ホント？\nひえ〜っ！,Últimamente Celia no está\nmuy animada... Estoy preocupado\npor ella...
81000012,Xわたしって　オシャレなのよ。\n%3F豪炎寺くんは　どんなカッコウが\nスキなのかしら。,¿Qué les pasa a esos tres? ¡¿Cómo\nse atreven a reírse de Axel?!...
81000012,`この%1F花って　%2F春奈ちゃんに%1F似て\nとってもカワイイよね。\nあー　ココロがなごむなぁ。,"Celia está mucho más guapa cuando\nsonríe. Aah, se me derrite\nel corazón."
81000012,`グラウンドにいる３%1F人\n%3F豪炎寺くんの%1F知り%1F合い？\nなんだか　ガラが%1F悪そうねえ。,"En el partido contra la Royal\nAcademy cayeron unas vigas\nde hierro, ¿verdad?\f¡Menos mal que Axel no se hizo daño!"
81000012,h%4F響木監督って　どこかで\n%1F見たことがあるんだよなあ…。\fそうかっ　ラーメン%1F屋のオヤジだ！,¿Cómo llevas la lesión?...
81000012,この%1F先は　%3F体育館よ。,¿Quién está en el campo?...
81000012,なに,"El presidente de la Junta ha sufrido\nun misterioso accidente y\nlo han ingresado en el hospital.\fMe gustaría ir a verle,\npero no se aceptan visitas..."
81000012,ふるかぶ,"Por lo visto, el presidente de\nla Junta y el entrenador Hillman\nson viejos amigos.\fEl otro día escuché que se\nhablaban de tú y me quedé de\npiedra."
81000012,アタマ…　い…たい…。,¡¿Eh?! ¡¿Jude el de\nla Royal Academy?!\fErm... ¿Quién es ese?
81000012,ケガ…　%3F大丈夫なの？,Yo siempre voy a la moda. ¿Qué\nclase de chica le gustará a Axel?...
81000012,怩ｦ？　カギですか\n%3F雷門中のマークってことは\n%2F校内のカギですね！\fえっ　どこのカギかって？\nしりませんよ！\n%2F古株さんに%1F聞いてみたらどうです？,Me suena haber visto al entrenador\nHillman en alguna otra parte...\f¡Ya sé! ¡Es el cocinero del\nrestaurante de fideos chinos!
81000012,ｨ%1F開かないカギを　しらないかって？\nウチのヨメさんの　へそくりの\n%1F引き%1F出しなら%1F開かないがなあ。\f%2F古株さんなら　\n%1F何か%1F知っているんじゃないか？,La zona del gimnasio empieza aquí.
81000012,�%2F響木%2F監督は　%3F理事長の\n%1F古い%1F知りあいなのだな。\fこのあいだ　「おい　%3F総一郎！」\nなんて　%1F呼んでいたから\nびっくりしたぞ！,¡La barba del nuevo entrenador del\nequipo de fútbol es adorable!
81000012,�%3F理事長が　ナゾの%2F事故で\n%2F入院されたそうだ。\fお%2F見舞いに%1F行きたいが\n%2F面会しゃぜつなのだよ…\n%2F心配だなあ。,"Pelopincho, ¿eh?\nEs un buen apodo."
81000020,",この%1F先は　プールと%4F文化部棟だぞ。",Aquí delante están la piscina y\nel edificio de actividades culturales.
81000020,0%2F帝国と%2F再戦？\n%2F帝国ってなによ？,¿Que volvéis a jugar con\nla Royal Academy? ¿Y qué es eso?
81000020,0%2F帝国をやっつけた？\n%2F帝国ってなによ？,¿Que habéis derrotado a la Royal\nAcademy? ¿Y qué es eso?
81000020,<おっと　ストップ！\nプールは%1F今　%3F清掃中だぞ。,¡Quieto ahí!\nAhora están limpiando la piscina.
81000020,@ここは　テニスコートだよ。\fえっ　%1F見ればわかるって？,Ayer estuve un buen rato hablando\ncon mi novia por teléfono y mi\nmadre me echó la bronca.
81000020,@さあ！\nみんな　%1F次のテニスの%2F試合も\nがんばるわよ！,¿Quieres que te cuente\nalgo interesante?\fSe ve que el entrenador del\nOccult tiene doble personalidad.
81000020,D%4F響木監督って　シブイわよね…。\nあらヤダ　わたしったら！,Nosotros también iremos a por\ntodas en los partidos de tenis.
81000020,Dサッカー%1F部？\nうちの%2F学校にサッカー%1F部ってあったの？,¿El club de fútbol?...\n¿Desde cuándo hay un club\nde fútbol en este instituto?
81000020,Hきのう　%2F彼女と%3F長電話してたら\nママに　おこられちゃってね…。,Ayer también estuve hablando\ncon mi novia mucho rato y mi madre\nme volvió a echar la bronca.
81000020,Hきのうも　%2F彼女と%3F長電話して\nママに　おこられちゃったよ…。,¡Shhh! ¡Calla o me descubrirán!\nMe tocaba limpiar pero\nme he escabullido.
81000020,P%2F銅像のところに　フシギな\n%2F建物が　できている！\nなんだ　アレは！？,¡Han construido un extraño\nsótano bajo la estatua!\n¡¿Para qué diantres será?!...
81000020,Pだから　%3F試合中も%2F戦術が\nコロコロ%1F変わるんだって。\nホントかな？,"Je. Huele bien, ¿eh? He usado\nun champú con esencia de rosas.\nSi uno huele a sudor, no liga nada."
81000020,\%1F次の%4F練習試合で\nレギュラーがきまるの！\nとなりの%1F子に%1F負けないんだからっ！,En el próximo amistoso se elegirán\nlos miembros que jugarán los\npartidos. ¡Tengo que destacar!
81000020,\%3F焼却炉からのケムリがすごいの。\n%1F髪の%1F毛にニオイが　\nついちゃうじゃないっ！,"He empezado a maquillarme, pero\nmi madre se ha enfadado mucho.\nDice que es demasiado pronto."
81000020,\うふふっ　また%2F優勝しちゃった。\nもう　トロフィーを%1F置く%2F場所\nないのよねー。,¿Los del club de fútbol vais a jugar\nla semifinal? Nosotros también\njugaremos un partido muy pronto.
81000020,\さいきん　お%2F化粧にめざめたの。\nでもママに　１０%1F年はやいって\nおこられちゃった！,¿Los del club de fútbol vais a jugar\nla final? Nosotros también tenemos\nun partido importante muy pronto.
81000020,\やーっ！　はーっ！！\nふうっ　テニスって%1F楽しいわ。\f%2F練習は　キビしいけどね…。,El último partido contra\nel Occult estuvo muy bien.\n¡Suerte en la eliminatoria regional!
81000020,\サッカー%1F部　%1F次は%2F決勝なの？\nわたしたちも　もうすぐ　\nテニスの%2F試合なのよ。,"Je, je. He vuelto a ganar. Ya\nno tengo espacio suficiente\npara almacenar tantos trofeos..."
81000020,`サッカー%1F部　%1F次は%3F準決勝なの？\nわたしたちも　もうすぐ　\nテニスの%2F試合なのよ。,"Estás en las pistas de tenis.\fDelante tienes el edificio de\nlos estudiantes de tercero, aunque\nlos gamberros bloquean el acceso."
81000020,dう…%1F次の%4F練習試合で\nレギュラーがきまる…の！\nとなりの%1F子…に%1F負けないんだから…！,"¡Ah! ¡Arg!\nUff, qué divertido es\njugar al tenis."
81000020,dとっておきの%2F情報　%1F知りたい？\fなんと！　%4F尾刈斗中の%2F監督は\n２%3F重人格なんだって。,Dicen que durante un partido\nla estrategia cambia cada dos\npor tres. ¿Es eso cierto?
81000020,dもうすぐ　テニスの%2F試合の\nメンバーが%2F発表になるの。\nわたし　ぜったいレギュラーになるわ！,Pronto anunciarán qué miembros\njugarán los partidos de tenis.\n¡Seguro que me eligen!
81000020,hうふっ　いいニオイでしょ。\nバラの%1F香りのシャンプーなのよ。\n%1F汗くさいと　モテないもんねっ。,Sale muchísimo humo de la\nincineradora. ¡Hasta el pelo\nme va a oler a humo!
81000020,hこの%1F前の　%4F尾刈斗中との%2F試合\nカッコ%1F良かったわよ。\n%4F地区予選も　がんばりなさいね！,"El entrenador Hillman es muy\nserio... Uy, no debería decir\nestas cosas..."
81000020,撃ｱこは　テニスコートだよ。\fちなみに　%2F正面にあるのは\n３%2F年生の%2F校舎だけど　%1F今は\n%2F不良が%1F通せんぼしてるみたいだね…。,Estas son las pistas de tenis.\f¿Cómo?...\n¿Que ya lo habías deducido?...
